"workerid","rt","interval","trialNum","person","action","n_times"
14,20153,"week",2,"Babir","smokes cigarettes",100
14,20153,"week",2,"Scarlett","smokes cigarettes",100
14,20153,"week",2,"Tiffany","smokes cigarettes",100
14,20153,"week",2,"Jennifer","smokes cigarettes",100
14,20153,"week",2,"Lacy","smokes cigarettes",0
14,20153,"week",2,"Alan","smokes cigarettes",100
14,10693,"week",3,"Lee","wears a watch",7
14,10693,"week",3,"Seth","wears a watch",7
14,10693,"week",3,"Babir","wears a watch",7
14,10693,"week",3,"Scarlett","wears a watch",7
14,10693,"week",3,"Tiffany","wears a watch",7
14,10693,"week",3,"Jennifer","wears a watch",7
14,10693,"week",3,"Lacy","wears a watch",7
14,10693,"week",3,"Alan","wears a watch",7
14,27708,"5 years",4,"Lee","plays tennis",0
14,27708,"5 years",4,"Seth","plays tennis",0
14,27708,"5 years",4,"Babir","plays tennis",0
14,27708,"5 years",4,"Scarlett","plays tennis",0
14,27708,"5 years",4,"Tiffany","plays tennis",0
14,27708,"5 years",4,"Jennifer","plays tennis",0
14,27708,"5 years",4,"Lacy","plays tennis",0
14,27708,"5 years",4,"Alan","plays tennis",0
14,27708,"month",4,"hypothetical","plays tennis",12
14,19957,"week",5,"Lee","listens to live music",3
14,19957,"week",5,"Seth","listens to live music",4
14,19957,"week",5,"Babir","listens to live music",2
14,19957,"week",5,"Scarlett","listens to live music",3
14,19957,"week",5,"Tiffany","listens to live music",1
14,19957,"week",5,"Jennifer","listens to live music",0
14,19957,"week",5,"Lacy","listens to live music",2
14,19957,"week",5,"Alan","listens to live music",3
14,12318,"week",6,"Lee","listens to Pandora",2
14,12318,"week",6,"Seth","listens to Pandora",4
14,12318,"week",6,"Babir","listens to Pandora",2
14,12318,"week",6,"Scarlett","listens to Pandora",1
14,12318,"week",6,"Tiffany","listens to Pandora",2
14,12318,"week",6,"Jennifer","listens to Pandora",3
14,12318,"week",6,"Lacy","listens to Pandora",4
14,12318,"week",6,"Alan","listens to Pandora",4
14,10777,"5 years",7,"Lee","sells companies",0
14,10777,"5 years",7,"Seth","sells companies",0
14,10777,"5 years",7,"Babir","sells companies",0
14,10777,"5 years",7,"Scarlett","sells companies",0
14,10777,"5 years",7,"Tiffany","sells companies",0
14,10777,"5 years",7,"Jennifer","sells companies",0
14,10777,"5 years",7,"Lacy","sells companies",0
14,10777,"5 years",7,"Alan","sells companies",0
14,12690,"month",8,"Lee","wears slacks",2
14,12690,"month",8,"Seth","wears slacks",1
14,12690,"month",8,"Babir","wears slacks",0
14,12690,"month",8,"Scarlett","wears slacks",0
14,12690,"month",8,"Tiffany","wears slacks",0
14,12690,"month",8,"Jennifer","wears slacks",0
14,12690,"month",8,"Lacy","wears slacks",0
14,12690,"month",8,"Alan","wears slacks",3
14,14920,"week",9,"Lee","runs",3
14,14920,"week",9,"Seth","runs",0
14,14920,"week",9,"Babir","runs",3
14,14920,"week",9,"Scarlett","runs",2
14,14920,"week",9,"Tiffany","runs",0
14,14920,"week",9,"Jennifer","runs",3
14,14920,"week",9,"Lacy","runs",0
14,14920,"week",9,"Alan","runs",0
14,9435,"week",10,"Lee","wears a bra",0
14,9435,"week",10,"Seth","wears a bra",0
14,9435,"week",10,"Babir","wears a bra",0
14,9435,"week",10,"Scarlett","wears a bra",7
14,9435,"week",10,"Tiffany","wears a bra",7
14,9435,"week",10,"Jennifer","wears a bra",7
14,9435,"week",10,"Lacy","wears a bra",7
14,9435,"week",10,"Alan","wears a bra",0
14,11644,"year",11,"Lee","watches space launches",0
14,11644,"year",11,"Seth","watches space launches",0
14,11644,"year",11,"Babir","watches space launches",0
14,11644,"year",11,"Scarlett","watches space launches",0
14,11644,"year",11,"Tiffany","watches space launches",0
14,11644,"year",11,"Jennifer","watches space launches",0
14,11644,"year",11,"Lacy","watches space launches",0
14,11644,"year",11,"Alan","watches space launches",0
14,11025,"year",12,"Lee","volunteers for soup kitchens",0
14,11025,"year",12,"Seth","volunteers for soup kitchens",0
14,11025,"year",12,"Babir","volunteers for soup kitchens",0
14,11025,"year",12,"Scarlett","volunteers for soup kitchens",1
14,11025,"year",12,"Tiffany","volunteers for soup kitchens",1
14,11025,"year",12,"Jennifer","volunteers for soup kitchens",0
14,11025,"year",12,"Lacy","volunteers for soup kitchens",0
14,11025,"year",12,"Alan","volunteers for soup kitchens",0
14,9371,"5 years",13,"Lee","writes novels",0
14,9371,"5 years",13,"Seth","writes novels",0
14,9371,"5 years",13,"Babir","writes novels",0
14,9371,"5 years",13,"Scarlett","writes novels",0
14,9371,"5 years",13,"Tiffany","writes novels",0
14,9371,"5 years",13,"Jennifer","writes novels",0
14,9371,"5 years",13,"Lacy","writes novels",0
14,9371,"5 years",13,"Alan","writes novels",0
14,16807,"week",14,"Lee","drinks beer",2
14,16807,"week",14,"Seth","drinks beer",5
14,16807,"week",14,"Babir","drinks beer",1
14,16807,"week",14,"Scarlett","drinks beer",4
14,16807,"week",14,"Tiffany","drinks beer",2
14,16807,"week",14,"Jennifer","drinks beer",0
14,16807,"week",14,"Lacy","drinks beer",3
14,16807,"week",14,"Alan","drinks beer",4
14,10593,"5 years",15,"Lee","plays the banjo",0
14,10593,"5 years",15,"Seth","plays the banjo",0
14,10593,"5 years",15,"Babir","plays the banjo",0
14,10593,"5 years",15,"Scarlett","plays the banjo",0
14,10593,"5 years",15,"Tiffany","plays the banjo",0
14,10593,"5 years",15,"Jennifer","plays the banjo",0
14,10593,"5 years",15,"Lacy","plays the banjo",0
14,10593,"5 years",15,"Alan","plays the banjo",0
15,23699,"5 years",1,"cs","eats peanut butter",0
15,23699,"5 years",1,"yl","eats peanut butter",0
15,23699,"month",1,"yxl","eats peanut butter",1
15,23699,"5 years",1,"lw","eats peanut butter",0
15,23699,"5 years",1,"yh","eats peanut butter",0
15,23699,"5 years",1,"hz","eats peanut butter",0
15,23699,"5 years",1,"ph","eats peanut butter",0
15,23699,"5 years",1,"xq","eats peanut butter",0
15,17369,"year",2,"cs","listens to live music",0
15,17369,"year",2,"yl","listens to live music",0
15,17369,"year",2,"yxl","listens to live music",1
15,17369,"year",2,"lw","listens to live music",0
15,17369,"year",2,"yh","listens to live music",0
15,17369,"year",2,"hz","listens to live music",0
15,17369,"year",2,"ph","listens to live music",0
15,17369,"year",2,"xq","listens to live music",0
15,15036,"5 years",3,"cs","watches space launches",0
15,15036,"5 years",3,"yl","watches space launches",0
15,15036,"5 years",3,"yxl","watches space launches",0
15,15036,"5 years",3,"lw","watches space launches",0
15,15036,"5 years",3,"yh","watches space launches",0
15,15036,"5 years",3,"hz","watches space launches",0
15,15036,"5 years",3,"ph","watches space launches",0
15,15036,"5 years",3,"xq","watches space launches",0
15,13442,"5 years",4,"cs","plays tennis",0
15,13442,"5 years",4,"yl","plays tennis",0
15,13442,"5 years",4,"yxl","plays tennis",0
15,13442,"5 years",4,"lw","plays tennis",0
15,13442,"5 years",4,"yh","plays tennis",0
15,13442,"5 years",4,"hz","plays tennis",0
15,13442,"5 years",4,"ph","plays tennis",0
15,13442,"5 years",4,"xq","plays tennis",0
15,13442,"month",4,"hypothetical","plays tennis",1
15,11273,"month",5,"cs","listens to Pandora",0
15,11273,"month",5,"yl","listens to Pandora",0
15,11273,"month",5,"yxl","listens to Pandora",1
15,11273,"month",5,"lw","listens to Pandora",0
15,11273,"month",5,"yh","listens to Pandora",0
15,11273,"month",5,"hz","listens to Pandora",0
15,11273,"month",5,"ph","listens to Pandora",0
15,11273,"month",5,"xq","listens to Pandora",0
15,12881,"year",6,"cs","sell things on eBay",0
15,12881,"year",6,"yl","sell things on eBay",0
15,12881,"year",6,"yxl","sell things on eBay",0
15,12881,"year",6,"lw","sell things on eBay",0
15,12881,"year",6,"yh","sell things on eBay",0
15,12881,"year",6,"hz","sell things on eBay",0
15,12881,"year",6,"ph","sell things on eBay",0
15,12881,"year",6,"xq","sell things on eBay",0
15,29710,"month",7,"cs","drinks beer",2
15,29710,"week",7,"yl","drinks beer",2
15,29710,"week",7,"yxl","drinks beer",0
15,29710,"week",7,"lw","drinks beer",0
15,29710,"week",7,"yh","drinks beer",0
15,29710,"week",7,"hz","drinks beer",0
15,29710,"week",7,"ph","drinks beer",2
15,29710,"week",7,"xq","drinks beer",0
15,9728,"5 years",8,"cs","sells companies",0
15,9728,"5 years",8,"yl","sells companies",0
15,9728,"5 years",8,"yxl","sells companies",0
15,9728,"5 years",8,"lw","sells companies",0
15,9728,"5 years",8,"yh","sells companies",0
15,9728,"5 years",8,"hz","sells companies",0
15,9728,"5 years",8,"ph","sells companies",0
15,9728,"5 years",8,"xq","sells companies",0
15,11915,"5 years",9,"cs","goes to the ballet",0
15,11915,"5 years",9,"yl","goes to the ballet",0
15,11915,"5 years",9,"yxl","goes to the ballet",0
15,11915,"5 years",9,"lw","goes to the ballet",0
15,11915,"5 years",9,"yh","goes to the ballet",0
15,11915,"5 years",9,"hz","goes to the ballet",0
15,11915,"5 years",9,"ph","goes to the ballet",0
15,11915,"5 years",9,"xq","goes to the ballet",0
15,8786,"5 years",10,"cs","volunteers for political campaigns",0
15,8786,"5 years",10,"yl","volunteers for political campaigns",0
15,8786,"5 years",10,"yxl","volunteers for political campaigns",0
15,8786,"5 years",10,"lw","volunteers for political campaigns",0
15,8786,"5 years",10,"yh","volunteers for political campaigns",0
15,8786,"5 years",10,"hz","volunteers for political campaigns",0
15,8786,"5 years",10,"ph","volunteers for political campaigns",0
15,8786,"5 years",10,"xq","volunteers for political campaigns",0
15,17734,"year",11,"cs","hikes",1
15,17734,"year",11,"yl","hikes",0
15,17734,"year",11,"yxl","hikes",5
15,17734,"year",11,"lw","hikes",0
15,17734,"year",11,"yh","hikes",0
15,17734,"year",11,"hz","hikes",0
15,17734,"year",11,"ph","hikes",0
15,17734,"year",11,"xq","hikes",0
15,43679,"5 years",12,"cs","wears slacks",0
15,43679,"5 years",12,"yl","wears slacks",0
15,43679,"5 years",12,"yxl","wears slacks",0
15,43679,"5 years",12,"lw","wears slacks",0
15,43679,"5 years",12,"yh","wears slacks",0
15,43679,"5 years",12,"hz","wears slacks",0
15,43679,"5 years",12,"ph","wears slacks",0
15,43679,"5 years",12,"xq","wears slacks",0
15,14542,"5 years",13,"cs","writes novels",0
15,14542,"5 years",13,"yl","writes novels",0
15,14542,"5 years",13,"yxl","writes novels",0
15,14542,"5 years",13,"lw","writes novels",0
15,14542,"5 years",13,"yh","writes novels",0
15,14542,"5 years",13,"hz","writes novels",0
15,14542,"5 years",13,"ph","writes novels",0
15,14542,"5 years",13,"xq","writes novels",0
15,14542,"month",13,"hypothetical","writes novels",1
15,10678,"5 years",14,"cs","volunteers for soup kitchens",0
15,10678,"5 years",14,"yl","volunteers for soup kitchens",0
15,10678,"5 years",14,"yxl","volunteers for soup kitchens",0
15,10678,"5 years",14,"lw","volunteers for soup kitchens",0
15,10678,"5 years",14,"yh","volunteers for soup kitchens",0
15,10678,"5 years",14,"hz","volunteers for soup kitchens",0
15,10678,"5 years",14,"ph","volunteers for soup kitchens",0
15,10678,"5 years",14,"xq","volunteers for soup kitchens",0
15,10711,"5 years",15,"cs","plays the banjo",0
15,10711,"5 years",15,"yl","plays the banjo",0
15,10711,"5 years",15,"yxl","plays the banjo",0
15,10711,"5 years",15,"lw","plays the banjo",0
15,10711,"5 years",15,"yh","plays the banjo",0
15,10711,"5 years",15,"hz","plays the banjo",0
15,10711,"5 years",15,"ph","plays the banjo",0
15,10711,"5 years",15,"xq","plays the banjo",0
16,27577,"week",1,"Kannan","wears a suit",0
16,27577,"week",1,"Megan","wears a suit",0
16,27577,"week",1,"Kathy","wears a suit",0
16,27577,"week",1,"Dennis","wears a suit",5
16,27577,"week",1,"John","wears a suit",5
16,27577,"week",1,"Evelyn","wears a suit",0
16,27577,"week",1,"Sue","wears a suit",0
16,27577,"week",1,"Anne","wears a suit",0
16,17183,"year",2,"Kannan","climbs mountains",0
16,17183,"year",2,"Megan","climbs mountains",0
16,17183,"year",2,"Kathy","climbs mountains",0
16,17183,"year",2,"Dennis","climbs mountains",0
16,17183,"year",2,"John","climbs mountains",0
16,17183,"year",2,"Evelyn","climbs mountains",0
16,17183,"year",2,"Sue","climbs mountains",0
16,17183,"year",2,"Anne","climbs mountains",0
16,13597,"year",3,"Kannan","volunteers for soup kitchens",1
16,13597,"year",3,"Megan","volunteers for soup kitchens",0
16,13597,"year",3,"Kathy","volunteers for soup kitchens",0
16,13597,"year",3,"Dennis","volunteers for soup kitchens",0
16,13597,"year",3,"John","volunteers for soup kitchens",0
16,13597,"year",3,"Evelyn","volunteers for soup kitchens",0
16,13597,"year",3,"Sue","volunteers for soup kitchens",0
16,13597,"year",3,"Anne","volunteers for soup kitchens",0
16,13835,"year",4,"Kannan","goes to the ballet",0
16,13835,"year",4,"Megan","goes to the ballet",0
16,13835,"year",4,"Kathy","goes to the ballet",0
16,13835,"year",4,"Dennis","goes to the ballet",0
16,13835,"year",4,"John","goes to the ballet",0
16,13835,"year",4,"Evelyn","goes to the ballet",0
16,13835,"year",4,"Sue","goes to the ballet",1
16,13835,"year",4,"Anne","goes to the ballet",0
16,16984,"month",5,"Kannan","goes to the movies",2
16,16984,"month",5,"Megan","goes to the movies",1
16,16984,"month",5,"Kathy","goes to the movies",0
16,16984,"month",5,"Dennis","goes to the movies",0
16,16984,"month",5,"John","goes to the movies",1
16,16984,"month",5,"Evelyn","goes to the movies",0
16,16984,"month",5,"Sue","goes to the movies",0
16,16984,"month",5,"Anne","goes to the movies",1
16,16651,"year",6,"Kannan","eats caviar",0
16,16651,"year",6,"Megan","eats caviar",0
16,16651,"year",6,"Kathy","eats caviar",0
16,16651,"year",6,"Dennis","eats caviar",0
16,16651,"year",6,"John","eats caviar",0
16,16651,"year",6,"Evelyn","eats caviar",0
16,16651,"year",6,"Sue","eats caviar",0
16,16651,"year",6,"Anne","eats caviar",0
16,16651,"year",6,"hypothetical","eats caviar",1
16,13249,"week",7,"Kannan","eats peanut butter",3
16,13249,"week",7,"Megan","eats peanut butter",5
16,13249,"week",7,"Kathy","eats peanut butter",3
16,13249,"week",7,"Dennis","eats peanut butter",2
16,13249,"week",7,"John","eats peanut butter",3
16,13249,"week",7,"Evelyn","eats peanut butter",3
16,13249,"week",7,"Sue","eats peanut butter",3
16,13249,"week",7,"Anne","eats peanut butter",3
16,17973,"month",8,"Kannan","listens to live music",1
16,17973,"month",8,"Megan","listens to live music",0
16,17973,"month",8,"Kathy","listens to live music",0
16,17973,"month",8,"Dennis","listens to live music",0
16,17973,"month",8,"John","listens to live music",1
16,17973,"month",8,"Evelyn","listens to live music",0
16,17973,"month",8,"Sue","listens to live music",0
16,17973,"month",8,"Anne","listens to live music",0
16,15305,"week",9,"Kannan","listens to Pandora",5
16,15305,"week",9,"Megan","listens to Pandora",1
16,15305,"week",9,"Kathy","listens to Pandora",0
16,15305,"week",9,"Dennis","listens to Pandora",0
16,15305,"week",9,"John","listens to Pandora",1
16,15305,"week",9,"Evelyn","listens to Pandora",0
16,15305,"week",9,"Sue","listens to Pandora",0
16,15305,"week",9,"Anne","listens to Pandora",0
16,11049,"5 years",10,"Kannan","sells companies",0
16,11049,"5 years",10,"Megan","sells companies",0
16,11049,"5 years",10,"Kathy","sells companies",0
16,11049,"5 years",10,"Dennis","sells companies",0
16,11049,"5 years",10,"John","sells companies",0
16,11049,"5 years",10,"Evelyn","sells companies",0
16,11049,"5 years",10,"Sue","sells companies",0
16,11049,"5 years",10,"Anne","sells companies",0
16,9510,"year",11,"Kannan","hikes",2
16,9510,"year",11,"Megan","hikes",0
16,9510,"year",11,"Kathy","hikes",0
16,9510,"year",11,"Dennis","hikes",0
16,9510,"year",11,"John","hikes",0
16,9510,"year",11,"Evelyn","hikes",0
16,9510,"year",11,"Sue","hikes",0
16,9510,"year",11,"Anne","hikes",0
16,10851,"year",12,"Kannan","sell things on eBay",0
16,10851,"year",12,"Megan","sell things on eBay",0
16,10851,"year",12,"Kathy","sell things on eBay",3
16,10851,"year",12,"Dennis","sell things on eBay",0
16,10851,"year",12,"John","sell things on eBay",0
16,10851,"year",12,"Evelyn","sell things on eBay",0
16,10851,"year",12,"Sue","sell things on eBay",0
16,10851,"year",12,"Anne","sell things on eBay",0
16,14899,"week",13,"Kannan","wears a bra",0
16,14899,"week",13,"Megan","wears a bra",7
16,14899,"week",13,"Kathy","wears a bra",7
16,14899,"week",13,"Dennis","wears a bra",0
16,14899,"week",13,"John","wears a bra",0
16,14899,"week",13,"Evelyn","wears a bra",7
16,14899,"week",13,"Sue","wears a bra",7
16,14899,"week",13,"Anne","wears a bra",7
16,11069,"5 years",14,"Kannan","writes novels",0
16,11069,"5 years",14,"Megan","writes novels",0
16,11069,"5 years",14,"Kathy","writes novels",0
16,11069,"5 years",14,"Dennis","writes novels",0
16,11069,"5 years",14,"John","writes novels",0
16,11069,"5 years",14,"Evelyn","writes novels",0
16,11069,"5 years",14,"Sue","writes novels",0
16,11069,"5 years",14,"Anne","writes novels",0
16,16554,"year",15,"Kannan","writes poems",0
16,16554,"year",15,"Megan","writes poems",0
16,16554,"year",15,"Kathy","writes poems",0
16,16554,"year",15,"Dennis","writes poems",0
16,16554,"year",15,"John","writes poems",0
16,16554,"year",15,"Evelyn","writes poems",0
16,16554,"year",15,"Sue","writes poems",0
16,16554,"year",15,"Anne","writes poems",0
16,16554,"year",15,"hypothetical","writes poems",2
17,25985,"5 years",1,"francis","volunteers for political campaigns",0
17,25985,"5 years",1,"james","volunteers for political campaigns",0
17,25985,"5 years",1,"paul","volunteers for political campaigns",0
17,25985,"5 years",1,"becky","volunteers for political campaigns",0
17,25985,"5 years",1,"teri","volunteers for political campaigns",0
17,25985,"5 years",1,"cassidy","volunteers for political campaigns",0
17,25985,"5 years",1,"risa","volunteers for political campaigns",0
17,25985,"5 years",1,"chanin","volunteers for political campaigns",0
17,28822,"week",2,"francis","listens to Pandora",0
17,28822,"week",2,"james","listens to Pandora",20
17,28822,"week",2,"paul","listens to Pandora",0
17,28822,"week",2,"becky","listens to Pandora",0
17,28822,"week",2,"teri","listens to Pandora",0
17,28822,"week",2,"cassidy","listens to Pandora",0
17,28822,"week",2,"risa","listens to Pandora",50
17,28822,"week",2,"chanin","listens to Pandora",50
17,25431,"month",3,"francis","listens to live music",2
17,25431,"month",3,"james","listens to live music",2
17,25431,"month",3,"paul","listens to live music",0
17,25431,"month",3,"becky","listens to live music",0
17,25431,"month",3,"teri","listens to live music",0
17,25431,"month",3,"cassidy","listens to live music",0
17,25431,"month",3,"risa","listens to live music",4
17,25431,"month",3,"chanin","listens to live music",2
17,12611,"5 years",4,"francis","eats caviar",0
17,12611,"5 years",4,"james","eats caviar",0
17,12611,"5 years",4,"paul","eats caviar",0
17,12611,"5 years",4,"becky","eats caviar",0
17,12611,"5 years",4,"teri","eats caviar",0
17,12611,"5 years",4,"cassidy","eats caviar",0
17,12611,"5 years",4,"risa","eats caviar",0
17,12611,"5 years",4,"chanin","eats caviar",0
17,24706,"year",5,"francis","sell things on eBay",0
17,24706,"year",5,"james","sell things on eBay",0
17,24706,"year",5,"paul","sell things on eBay",0
17,24706,"year",5,"becky","sell things on eBay",0
17,24706,"year",5,"teri","sell things on eBay",0
17,24706,"year",5,"cassidy","sell things on eBay",0
17,24706,"year",5,"risa","sell things on eBay",5
17,24706,"year",5,"chanin","sell things on eBay",1
17,27626,"year",6,"francis","writes novels",0
17,27626,"year",6,"james","writes novels",0
17,27626,"year",6,"paul","writes novels",0
17,27626,"year",6,"becky","writes novels",0
17,27626,"year",6,"teri","writes novels",0
17,27626,"year",6,"cassidy","writes novels",0
17,27626,"year",6,"risa","writes novels",1
17,27626,"year",6,"chanin","writes novels",0
17,17849,"week",7,"francis","writes poems",0
17,17849,"week",7,"james","writes poems",0
17,17849,"week",7,"paul","writes poems",0
17,17849,"week",7,"becky","writes poems",0
17,17849,"week",7,"teri","writes poems",0
17,17849,"week",7,"cassidy","writes poems",1
17,17849,"week",7,"risa","writes poems",0
17,17849,"week",7,"chanin","writes poems",0
17,23288,"week",8,"francis","wears slacks",0
17,23288,"week",8,"james","wears slacks",0
17,23288,"week",8,"paul","wears slacks",0
17,23288,"week",8,"becky","wears slacks",3
17,23288,"week",8,"teri","wears slacks",3
17,23288,"week",8,"cassidy","wears slacks",0
17,23288,"week",8,"risa","wears slacks",0
17,23288,"week",8,"chanin","wears slacks",6
17,17601,"week",9,"francis","wears a watch",0
17,17601,"week",9,"james","wears a watch",7
17,17601,"week",9,"paul","wears a watch",7
17,17601,"week",9,"becky","wears a watch",0
17,17601,"week",9,"teri","wears a watch",7
17,17601,"week",9,"cassidy","wears a watch",7
17,17601,"week",9,"risa","wears a watch",7
17,17601,"week",9,"chanin","wears a watch",7
17,13046,"week",10,"francis","wears socks",7
17,13046,"week",10,"james","wears socks",7
17,13046,"week",10,"paul","wears socks",7
17,13046,"week",10,"becky","wears socks",7
17,13046,"week",10,"teri","wears socks",7
17,13046,"week",10,"cassidy","wears socks",7
17,13046,"week",10,"risa","wears socks",7
17,13046,"week",10,"chanin","wears socks",7
17,14762,"week",11,"francis","drinks coffee",0
17,14762,"week",11,"james","drinks coffee",7
17,14762,"week",11,"paul","drinks coffee",7
17,14762,"week",11,"becky","drinks coffee",0
17,14762,"week",11,"teri","drinks coffee",0
17,14762,"week",11,"cassidy","drinks coffee",7
17,14762,"week",11,"risa","drinks coffee",7
17,14762,"week",11,"chanin","drinks coffee",7
17,10587,"week",12,"francis","wears a suit",0
17,10587,"week",12,"james","wears a suit",0
17,10587,"week",12,"paul","wears a suit",0
17,10587,"week",12,"becky","wears a suit",0
17,10587,"week",12,"teri","wears a suit",0
17,10587,"week",12,"cassidy","wears a suit",0
17,10587,"week",12,"risa","wears a suit",0
17,10587,"week",12,"chanin","wears a suit",0
17,13910,"year",13,"francis","hikes",1
17,13910,"year",13,"james","hikes",1
17,13910,"year",13,"paul","hikes",0
17,13910,"year",13,"becky","hikes",0
17,13910,"year",13,"teri","hikes",0
17,13910,"year",13,"cassidy","hikes",0
17,13910,"year",13,"risa","hikes",2
17,13910,"year",13,"chanin","hikes",2
17,11446,"5 years",14,"francis","goes to the ballet",0
17,11446,"5 years",14,"james","goes to the ballet",0
17,11446,"5 years",14,"paul","goes to the ballet",0
17,11446,"5 years",14,"becky","goes to the ballet",0
17,11446,"5 years",14,"teri","goes to the ballet",0
17,11446,"5 years",14,"cassidy","goes to the ballet",0
17,11446,"5 years",14,"risa","goes to the ballet",0
17,11446,"5 years",14,"chanin","goes to the ballet",0
17,11320,"5 years",15,"francis","volunteers for soup kitchens",0
17,11320,"5 years",15,"james","volunteers for soup kitchens",0
17,11320,"5 years",15,"paul","volunteers for soup kitchens",0
17,11320,"5 years",15,"becky","volunteers for soup kitchens",0
17,11320,"5 years",15,"teri","volunteers for soup kitchens",0
17,11320,"5 years",15,"cassidy","volunteers for soup kitchens",0
17,11320,"5 years",15,"risa","volunteers for soup kitchens",0
17,11320,"5 years",15,"chanin","volunteers for soup kitchens",0
18,26147,"5 years",1,"Steven","volunteers for soup kitchens",0
18,26147,"5 years",1,"Marcy","volunteers for soup kitchens",0
18,26147,"5 years",1,"Mom","volunteers for soup kitchens",0
18,26147,"5 years",1,"April","volunteers for soup kitchens",0
18,26147,"5 years",1,"Randomacts","volunteers for soup kitchens",0
18,26147,"5 years",1,"Carly","volunteers for soup kitchens",1
18,26147,"5 years",1,"Jason","volunteers for soup kitchens",0
18,26147,"5 years",1,"Billy","volunteers for soup kitchens",1
18,50101,"week",2,"Steven","listens to Pandora",7
18,50101,"week",2,"Marcy","listens to Pandora",7
18,50101,"5 years",2,"Mom","listens to Pandora",0
18,50101,"5 years",2,"April","listens to Pandora",0
18,50101,"month",2,"Randomacts","listens to Pandora",2
18,50101,"month",2,"Carly","listens to Pandora",5
18,50101,"month",2,"Jason","listens to Pandora",5
18,50101,"month",2,"Billy","listens to Pandora",5
18,25460,"week",3,"Steven","wears a bra",0
18,25460,"week",3,"Marcy","wears a bra",7
18,25460,"week",3,"Mom","wears a bra",7
18,25460,"week",3,"April","wears a bra",7
18,25460,"week",3,"Randomacts","wears a bra",0
18,25460,"week",3,"Carly","wears a bra",7
18,25460,"week",3,"Jason","wears a bra",0
18,25460,"week",3,"Billy","wears a bra",0
18,20698,"year",4,"Steven","hikes",2
18,20698,"year",4,"Marcy","hikes",2
18,20698,"year",4,"Mom","hikes",0
18,20698,"year",4,"April","hikes",0
18,20698,"year",4,"Randomacts","hikes",0
18,20698,"year",4,"Carly","hikes",0
18,20698,"year",4,"Jason","hikes",0
18,20698,"year",4,"Billy","hikes",5
18,65994,"month",5,"Steven","drinks beer",1
18,65994,"year",5,"Marcy","drinks beer",5
18,65994,"5 years",5,"Mom","drinks beer",1
18,65994,"year",5,"April","drinks beer",1
18,65994,"year",5,"Randomacts","drinks beer",2
18,65994,"year",5,"Carly","drinks beer",6
18,65994,"week",5,"Jason","drinks beer",4
18,65994,"week",5,"Billy","drinks beer",3
18,42526,"month",6,"Steven","goes to the movies",1
18,42526,"month",6,"Marcy","goes to the movies",1
18,42526,"year",6,"Mom","goes to the movies",3
18,42526,"year",6,"April","goes to the movies",3
18,42526,"year",6,"Randomacts","goes to the movies",6
18,42526,"year",6,"Carly","goes to the movies",4
18,42526,"year",6,"Jason","goes to the movies",4
18,42526,"month",6,"Billy","goes to the movies",1
18,25981,"5 years",7,"Steven","goes to the ballet",0
18,25981,"5 years",7,"Marcy","goes to the ballet",0
18,25981,"5 years",7,"Mom","goes to the ballet",0
18,25981,"5 years",7,"April","goes to the ballet",0
18,25981,"5 years",7,"Randomacts","goes to the ballet",0
18,25981,"5 years",7,"Carly","goes to the ballet",1
18,25981,"5 years",7,"Jason","goes to the ballet",1
18,25981,"5 years",7,"Billy","goes to the ballet",1
18,46992,"week",8,"Steven","eats peanut butter",2
18,46992,"week",8,"Marcy","eats peanut butter",2
18,46992,"month",8,"Mom","eats peanut butter",1
18,46992,"month",8,"April","eats peanut butter",1
18,46992,"month",8,"Randomacts","eats peanut butter",1
18,46992,"month",8,"Carly","eats peanut butter",4
18,46992,"month",8,"Jason","eats peanut butter",4
18,46992,"month",8,"Billy","eats peanut butter",1
18,29854,"year",9,"Steven","watches space launches",1
18,29854,"year",9,"Marcy","watches space launches",1
18,29854,"5 years",9,"Mom","watches space launches",0
18,29854,"5 years",9,"April","watches space launches",0
18,29854,"year",9,"Randomacts","watches space launches",2
18,29854,"year",9,"Carly","watches space launches",0
18,29854,"year",9,"Jason","watches space launches",0
18,29854,"year",9,"Billy","watches space launches",1
18,18815,"5 years",10,"Steven","volunteers for political campaigns",0
18,18815,"5 years",10,"Marcy","volunteers for political campaigns",0
18,18815,"5 years",10,"Mom","volunteers for political campaigns",0
18,18815,"5 years",10,"April","volunteers for political campaigns",0
18,18815,"5 years",10,"Randomacts","volunteers for political campaigns",0
18,18815,"5 years",10,"Carly","volunteers for political campaigns",0
18,18815,"5 years",10,"Jason","volunteers for political campaigns",0
18,18815,"5 years",10,"Billy","volunteers for political campaigns",1
18,32245,"year",11,"Steven","wears a suit",4
18,32245,"year",11,"Marcy","wears a suit",0
18,32245,"year",11,"Mom","wears a suit",0
18,32245,"year",11,"April","wears a suit",0
18,32245,"year",11,"Randomacts","wears a suit",0
18,32245,"year",11,"Carly","wears a suit",0
18,32245,"year",11,"Jason","wears a suit",1
18,32245,"year",11,"Billy","wears a suit",4
18,16690,"5 years",12,"Steven","climbs mountains",0
18,16690,"5 years",12,"Marcy","climbs mountains",0
18,16690,"5 years",12,"Mom","climbs mountains",0
18,16690,"5 years",12,"April","climbs mountains",0
18,16690,"5 years",12,"Randomacts","climbs mountains",0
18,16690,"5 years",12,"Carly","climbs mountains",0
18,16690,"5 years",12,"Jason","climbs mountains",0
